Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
53500,Wizards & Warriors III - Kuros: Visions of Power,NES,Acclaim Entertainment,Rare Ltd.,,,,,,,,,,01st Mar 92,,Action
53501,Wizard’s Tower Screen Saver,XBL,Microsoft,sgDarkSquirrel,,,,,,,,,,02nd Sep 09,,Misc
53502,Wizball,VC,Unknown,Sensible Software,,,,,,,,,,,,Shooter
53503,Wizball,PC,Ocean Software,Unknown,,,,,,,,,,03rd Nov 07,,Misc
53504,Wizball,MSD,Ocean Software,Unknown,,,,,,,,,,01st Jan 88,,Misc
53505,Wizball,AST,Ocean Software,Unknown,,,,,,,,,,01st Jan 88,,Misc
53506,Wizball,Amig,Ocean Software,Unknown,,,,,,,,,,01st Jan 88,,Misc
53507,Wizball,ACPC,Ocean Software,Sensible Software,,,,,,,,,,01st Jan 87,06th Jan 18,Action
53508,Wizball,ZXS,Ocean Software,Unknown,,,,,,,,,,01st Jan 87,,Misc
53509,Wizball,C64,Ocean Software,Unknown,,,,,,,,,,01st Jan 87,,Misc
53510,Wizorb,XBL,Unknown,Tribute Games,,,,,,,,,,,,Action
53511,Woah Dave!Read the review,3DS,Gaijin Games Inc.,Gaijin Games Inc.,5.7,,,,,,,,,30th Oct 14,,Action
53512,Woah Dave!,PS4,Gaijin Games Inc.,Gaijin Games Inc.,,,,,,,,,,31st Mar 15,,Action
53513,Woah Dave!,PSV,Gaijin Games Inc.,Gaijin Games Inc.,,,,,,,,,,06th Jan 15,,Action
53514,Wolf Fang: Koukiba 2001,PS,Xing Entertainment,Data East,,,,,,,,,,10th May 96,,Shooter
53515,Wolf Fang: Koukiba 2001 SS,SAT,Xing Entertainment,Data East,,,,,,,,,,28th Mar 97,,Shooter
53516,Wolf of the Battlefield: Commando (Arcade),VC,Capcom,Capcom,,,,,,,,,,06th Dec 10,,Shooter
53517,Wolf of the Battlefield: Commando 3,XBL,Capcom,Backbone Emeryville,,6.0,,,,,,,,11th Jun 08,,Action
53518,Wolf of the Battlefield: Commando 3,PSN,Capcom,Backbone Emeryville,,6.0,,,,,,,,06th Jun 08,,Action
53519,Wolfchild,GG,Virgin Interactive,Core Design Ltd.,,,,,,,,,,01st Jan 93,,Platform
53520,Wolfchild,SCD,JVC,Core Design Ltd.,,,,,,,,,,18th Jan 93,,Platform
53521,Wolfchild,MS,Virgin Interactive,Core Design Ltd.,,,,,,,,,,01st Jan 93,,Platform
53522,Wolfchild,GEN,JVC,Core Design Ltd.,,,,,,,,,,01st Jan 93,,Platform
53523,Wolfchild,SNES,Virgin Interactive,Core Design Ltd.,,,,,,,,,,01st Jun 93,,Platform
53524,Wolfenstein 3-D,SNES,Imagineer,Imagineer,,,,,,,,,,01st Jan 94,,Shooter
53525,Wolfenstein 3D,PC,Apogee,id Software,,,,,,,,,,05th May 92,,Shooter
53526,Wolfenstein 3D,3DO,Interplay,id Software,,,,,,,,,,19th Oct 95,,Shooter
53527,Wolfenstein 3D,AJ,Atari,id Software,,,,,,,,,,01st Jan 94,,Shooter
53528,Wolfenstein 3D,XBL,Activision,Nerve Software,,,,,,,,,,03rd Jun 09,,Shooter
53529,Wolfenstein 3D,PSN,Activision,Nerve Software,,,,,,,,,,04th Jun 09,,Shooter
53530,Wolfenstein RPG,iOS,Unknown,id Software,,,,,,,,,,,,Role-Playing
53531,Wolfenstein The Two Pack,PC,Bethesda Softworks,MachineGames,,,,,,,,,,22nd Aug 17,04th Jul 18,Shooter
53532,Wolfetto,PC,Matthew Brown,Unknown,,,,,,,,,,19th Feb 14,,Misc
53533,Wolfetto,OSX,Matthew Brown,Unknown,,,,,,,,,,19th Feb 14,,Misc
53534,Wolfetto,Linux,Matthew Brown,Unknown,,,,,,,,,,19th Feb 14,,Misc
53535,Wolverine,NES,LJN,Software Creations,,,,,,,,,,01st Oct 91,,Action
53536,Wolverine: Adamantium Rage,GEN,Acclaim Entertainment,Teeny Weeny Games,,,,,,,,,,01st Jan 94,,Platform
53537,Wolverine: Adamantium Rage,SNES,LJN,Bits Studios,,,,,,,,,,01st Jan 94,,Platform
53538,Women's Murder Club: A Darker Shade of Grey,PC,Elephant Entertainment,Oberon Media,,,,,,,,,,16th Mar 09,,Adventure
53539,Wonder Boy,VC,Sega,Sega,,,,,,,,,,31st Mar 08,,Platform
53540,Wonder Boy,MS,Sega,Sega,,,,,,,,,,01st Jan 87,,Platform
53541,Wonder Boy III: Monster Lair,GEN,Sega,Westone Bit Entertainment,,,,,,,,,,01st Jan 91,,Shooter
53542,Wonder Boy III: Monster Lair,VC,Sega,Westone Bit Entertainment,,,,,,,,,,20th Apr 09,,Shooter
53543,Wonder Boy III: Monster Lair,PC,Sega,Sega,,,,,,,,,,10th Jan 11,,Shooter
53544,Wonder Boy III: The Dragon's Trap,MS,Sega,Westone Bit Entertainment,,,,,,,,,,01st Jan 89,,Adventure
53545,Wonder Boy III: The Dragon's Trap,VC,Sega,Westone Bit Entertainment,,,,,,,,,,09th Nov 09,,Adventure
53546,Wonder Boy in Monster Land,MS,Sega,Westone Bit Entertainment,,,,,,,,,,01st Jan 88,,Adventure
53547,Wonder Boy in Monster Land,VC,Sega,Westone Bit Entertainment,,,,,,,,,,26th Jan 09,,Adventure
53548,Wonder Boy in Monster Land (Arcade),PSN,Unknown,Westone Bit Entertainment,,,,,,,,,,,,Platform
53549,Wonder Boy in Monster Land (Arcade),VC,Sega,Westone Bit Entertainment,,,,,,,,,,21st Jun 11,,Platform
53550,Wonder Boy in Monster World,GEN,Sega,Westone Bit Entertainment,,,,,,,,,,01st Jan 92,,Platform
53551,Wonder Boy in Monster World,VC,Nintendo,Westone Bit Entertainment,,,,,,,,,,23rd Apr 07,,Platform
53552,Wonder Boy in Monster World,MS,Sega,Westone Bit Entertainment,,,,,,,,,,01st Jan 93,,Platform
53553,Wonder Boy in Monster World,PSN,Unknown,Westone Bit Entertainment,,,,,,,,,,,,Platform
53554,Wonder Boy in Monster World IV,VC,Unknown,Westone Bit Entertainment,,,,,,,,,,,,Platform
53555,Wonder Boy in Monster World IV,PSN,Unknown,Westone Bit Entertainment,,,,,,,,,,,,Platform
53556,Wonder Boy in Monster World IV,XBL,Unknown,Westone Bit Entertainment,,,,,,,,,,,,Platform
53557,Wonder Boy: The Dragon's Trap,GG,Sega,Westone Bit Entertainment,,,,,,,,,,01st Jan 92,,Adventure
53558,Wonder Boy: The Dragon's Trap (Remake),PC,DotEmu,Lizardcube,,,,,,,,,,18th Jul 17,10th Aug 18,Platform
53559,Wonder Boy: The Dragon's Trap (Remake),XOne,DotEmu,Lizardcube,,,,,,,,,,18th Apr 17,10th Aug 18,Platform
53560,Wonder Boy: The Dragon's Trap (Remake),Linux,DotEmu,Lizardcube,,,,,,,,,,18th Jul 17,10th Aug 18,Platform
53561,Wonder Boy: The Dragon's Trap (Remake),OSX,DotEmu,Lizardcube,,,,,,,,,,18th Jul 17,10th Aug 18,Platform
53562,Wonder Classic,WS,Bandai,Namco,,,,,,,,,,18th Jan 01,,Sports
53563,Wonder Dog,SCD,JVC,Core Design Ltd.,,,,,,,,,,01st Jan 92,,Platform
53564,Wonder Momo,PCE,Namco,Namco,,,,,,,,,,21st Apr 89,,Action
53565,Wonder Momo,VC,Namco Bandai,Namco,,,,,,,,,,27th Feb 07,,Action
53566,Wonder Momo (Arcade),VC,Namco Bandai,Namco,,,,,,,,,,16th Jun 09,,Action
53567,Wonder Stadium,WS,Bandai,Namco,,,,,,,,,,11th Mar 99,,Sports
53568,Wonder Stadium '99,WS,Bandai,Namco,,,,,,,,,,30th Sep 99,,Sports
53569,Wonder World Amusement Park,3DS,Unknown,Coyote Console,,,,,,,,,,,,Misc
53570,WonderFlick,XOne,Level 5,Unknown,,,,,,,,,,01st Jan 15,,Misc
53571,WonderFlick,WiiU,Level 5,Unknown,,,,,,,,,,01st Jan 15,,Misc
53572,WonderFlick,PSV,Level 5,Unknown,,,,,,,,,,01st Jan 15,,Misc
53573,WonderFlick,PS4,Level 5,Unknown,,,,,,,,,,01st Jan 15,,Misc
53574,WonderFlick,And,Level 5,Unknown,,,,,,,,,,01st Jan 14,,Misc
53575,WonderKing,PC,Unknown,NDoors Interactive,,,,,,,,,,28th Jan 10,,Role-Playing
53576,Wonderland Online,PC,IGG,Chinese Gamer International Corp.,,,,,,,,,,30th Sep 08,,Role-Playing
53577,Wondership Q,PS4,Cygames,Miracle Positive,,,,,,,,,,31st Dec 20,05th Jul 18,Platform
53578,WonderSwan Handy Sonar,WS,Bandai,Bandai,,,,,,,,,,13th May 99,,Sports
53579,Woodcutter Simulator,PC,Unknown,Layernet,,,,,,,,,,28th Oct 11,,Simulation
53580,Woodcutter Simulator 2013,PC,Excalibur Publishing Limited,Unknown,,,,,,,,,,19th Dec 13,,Misc
53581,Woodcutter Simulator 2016,PC,Namco Bandai Games,Unknown,,,,,,,,,,26th Feb 15,,Action
53582,Woodcutter Simulator 2016,PS3,Namco Bandai Games,Unknown,,,,,,,,,,26th Feb 15,,Action
53583,Woodcutter Simulator 2016,XOne,Namco Bandai Games,Unknown,,,,,,,,,,26th Feb 15,,Action
53584,Wooden Sen'SeY,WiiU,Neko Entertainment,Unknown,,,,,,,,,,24th Jul 14,05th Jan 18,Action
53585,Wooden Sen'SeY,PC,Neko Entertainment,Unknown,,,,,,,,,,05th Dec 13,05th Jan 18,Action
53586,Wooden Sen'SeY,OSX,Neko Entertainment,Unknown,,,,,,,,,,05th Dec 13,05th Jan 18,Action
53587,Woodruff and The Schnibble of Azimuth,PC,Sierra Entertainment,Sierra On-Line,,,,,,,,,,01st Jan 94,,Adventure
53588,Woody Pop,GG,Sega,Sega,,,,,,,,,,01st Jan 91,,Puzzle
53589,Woody Pop: Shinjinrui no Block Kuzushi,MS,Sega,Sega,,,,,,,,,,15th Mar 87,,Puzzle
53590,Woody Two-Legs: Attack of the Zombie Pirates,PC,Paradox Interactive,Nitro Games,,,,,,,,,,28th Oct 10,,Action
53591,Woody Woodpecker,GB,DreamCatcher Interactive,Planet Interactive,,,,,,,,,,01st Sep 01,,Platform
53592,Woody Woodpecker And Friends Volume One,3DO,Universal Interactive,Universal Interactive,,,,,,,,,,01st Jan 94,,Misc
53593,Woody Woodpecker And Friends Volume Three,3DO,Universal Interactive,Universal Interactive,,,,,,,,,,01st Jan 94,,Misc
53594,Woody Woodpecker And Friends Volume Two,3DO,Universal Interactive,Universal Interactive,,,,,,,,,,01st Jan 94,,Misc
53595,Woody Woodpecker Racing,GB,Konami,Konami,,,,,,,,,,01st Dec 00,,Racing
53596,Woody Woodpecker Racing,PC,Konami,Syrox Developments,,,,,,,,,,31st Jan 01,,Racing
53597,Woody Woodpecker Racing,DC,Unknown,Konami,,,,,,,,,,,,Racing
53598,Woody Woodpecker: Escape from Buzz Buzzard Park,PC,DreamCatcher Interactive,EKO System,,,,,,,,,,21st Nov 01,,Platform
53599,Wool,XBL,Microsoft,Milkstone Studios,,,,,,,,,,17th Nov 09,,Action
53600,Woolfe: The Red Hood Diaries,XOne,GriN Multimedia,GriN Multimedia,,,,,,,,,,31st Dec 20,,Adventure
53601,Woolfe: The Red Hood Diaries,PC,GriN Multimedia,GriN Multimedia,,,,,,,,,,17th Mar 15,,Adventure
53602,Woolfe: The Red Hood Diaries,PS4,GriN Multimedia,GriN Multimedia,,,,,,,,,,31st Dec 20,,Adventure
53603,Word Jolt,And,Unknown,Unknown,,,,,,,,,,01st Jul 14,,Misc
53604,Word Mania 2,PC,eGames,Encore Software,,,,,,,,,,08th Sep 08,,Puzzle
53605,Word Puzzle,XBL,Microsoft,InterServ International Inc.,,,,,,,,,,07th Nov 07,,Puzzle
53606,Word Safari: The Friendship Totems,GBA,Tomy Corporation,GXB Interactive,,,,,,,,,,01st Dec 07,,Misc
53607,Word Searcher,WW,Digital Leisure Inc.,Digital Leisure Inc.,,,,,,,,,,05th Oct 09,,Puzzle
53608,Word Searcher,DSiW,Digital Leisure Inc.,Digital Leisure Inc.,,,,,,,,,,11th Jan 10,,Puzzle
53609,Word Searcher 4,DSiW,Unknown,Digital Leisure Inc.,,,,,,,,,,31st Dec 20,,Puzzle
53610,Word Searcher Deluxe,WW,Digital Leisure Inc.,Digital Leisure Inc.,,,,,,,,,,25th Apr 11,,Puzzle
53611,Word Searcher II,DSiW,Digital Leisure Inc.,Digital Leisure Inc.,,,,,,,,,,03rd Jan 11,,Puzzle
53612,Word Searcher III,DSiW,Digital Leisure Inc.,Digital Leisure Inc.,,,,,,,,,,16th May 11,,Puzzle
53613,Word Soup,XBL,Microsoft,Fuzzy Bug,,,,,,,,,,13th Nov 08,,Puzzle
53614,Word Zap,GB,Jaleco,Realtime Associates,,,,,,,,,,01st Sep 92,,Puzzle
53615,Word Zapper,2600,Vidtec,Vidtec,,,,,,,,,,01st Jan 82,,Action
53616,Words In A Word,XBL,Microsoft,Evolution Dreams Studio,,,,,,,,,,27th Nov 09,,Misc
53617,Words of Wonder,BRW,"Playdom, Inc.",Unknown,,,,,,,,,,06th Mar 13,,Misc
53618,Words of Wonder,And,Oddworld Inhabitans,Unknown,,,,,,,,,,13th Dec 13,,Misc
53619,Words Search,XBL,Microsoft,KRGkill,,,,,,,,,,14th Sep 09,,Misc
53620,Words With Friends,And,Zynga,Unknown,,,,,,,,,,14th Feb 11,,Misc
53621,Words With Friends Free,3DS,BeiZ Ltd.,Unknown,,,,,,,,,,21st Apr 13,,Misc
53622,Wordsnake,DS,Unknown,Pixel Magick,,,,,,,,,,,,Puzzle
53623,Wordsnake,WW,Unknown,Alten8,,,,,,,,,,,,Puzzle
53624,Wordspionage,And,Unknown,Unknown,,,,,,,,,,12th Jan 14,,Misc
53625,Wordtris,GB,Spectrum Holobyte,Realtime Associates,,,,,,,,,,01st Nov 92,,Puzzle
53626,Wordtris,SNES,Spectrum Holobyte,Sphere,,,,,,,,,,01st Nov 92,,Puzzle
53627,Wordtris,PC,Spectrum Holobyte,"Armenica, Inc.",,,,,,,,,,01st Jan 91,,Puzzle
53628,Wordzy,XBL,Microsoft,supps,,,,,,,,,,25th Apr 09,,Puzzle
53629,Working Dawgs: A-Maze-ing Pipes,DSi,Big John Games,Unknown,,,,,,,,,,15th Nov 12,,Misc
53630,Working Dawgs: A-Maze-ing Pipes,3DS,Big John Games,Unknown,,,,,,,,,,15th Nov 12,,Misc
53631,World Advance Soccer: Shouri e no Michi,GBA,Hands-On Entertainment,Hands-On Entertainment,,,,,,,,,,07th Dec 01,,Sports
53632,World at Arms - Wage war for your nation!,And,Gameloft,Unknown,,,,,,,,,,02nd Nov 15,,Misc
53633,World Beach Volley: 1991 GB Cup,GB,Unknown,GRC,,,,,,,,,,31st Dec 20,,Sports
53634,World Bowling,GB,Romstar,Athena,,,,,,,,,,01st Apr 90,,Sports
53635,World Championship Cards,PS2,Crave Entertainment,Crave Entertainment,,,,,,,,,,08th Apr 08,,Misc
53636,World Championship Paintball,PS2,THQ,Coresoft,,,,,,,,,,07th Jan 08,,Shooter
53637,World Championship Poker,GC,Crave Entertainment,Coresoft,,,,,,,,,,23rd Aug 05,,Misc
53638,World Championship Pool 2004,GC,Jaleco,Blade Interactive,,,,,,,,,,01st Jan 05,,Sports
53639,World Championship Pool 2004,PC,Jaleco,Blade Interactive,,,,,,,,,,30th Apr 04,,Sports
53640,World Championship Rugby,PC,Acclaim Entertainment,Swordfish Studios,,,,,,,,,,30th Apr 04,,Sports
53641,World Championship Rugby,XB,Acclaim Entertainment,Swordfish Studios,,,,,,,,,,01st Sep 04,,Sports
53642,World Championship Soccer,GEN,Sega,SEGA Enterprises Ltd.,,,,,,,,,,01st Jan 90,,Sports
53643,World Circuit,PCE,Namco,Game Studio,,,,,,,,,,18th Oct 91,,Racing
53644,World Circuit Series,GB,Ultra Games,Konami,,,,,,,,,,01st Jan 92,,Racing
53645,World Class Baseball,PCE,NEC,Hudson Soft,,,,,,,,,,01st Jan 89,,Sports
53646,World Class Baseball,VC,Hudson Soft,Hudson Soft,,,,,,,,,,17th Sep 07,,Sports
53647,World Class Leaderboard Golf,GG,Sega,Tiertex Design Studios,,,,,,,,,,01st Jan 91,,Sports
53648,World Class Rugby,SNES,Imagineer,Denton Designs,,,,,,,,,,01st Jan 93,,Sports
53649,World Class Soccer,Lynx,Atari,Atari,,,,,,,,,,01st Jan 92,,Sports
53650,World Clock,XBL,Microsoft,Escapist Games,,,,,,,,,,03rd Jul 09,,Misc
53651,World Conqueror 3D,3DS,CIRCLE Entertainment,Unknown,,,,,,,,,,14th Nov 13,,Misc
53652,World Court Tennis,PCE,NEC,Namco,,,,,,,,,,01st Jan 89,,Sports
53653,World Cup 98,PS,EA Sports,EA Canada,,,,,,,,,,13th Mar 98,,Sports
53654,World Cup 98,PC,EA Sports,EA Canada,,,,,,,,,,30th Apr 98,,Sports
53655,World Cup 98,GB,THQ,Tiertex Design Studios,,,,,,,,,,01st Jan 98,,Sports
53656,World Cup Golf: Hyatt Dorado Beach,3DO,U.S. Gold,Arc Developments,,,,,,,,,,01st Jan 94,,Sports
53657,World Cup Golf: Professional Edition,SAT,U.S. Gold,Arc Developments,,,,,,,,,,01st Jan 96,,Sports
53658,World Cup Italia '90,MS,Sega,Mastertronic,,,,,,,,,,01st Jan 90,,Sports
53659,World Cup Soccer,GG,Tengen,SIMS,,,,,,,,,,01st Jan 93,,Sports
53660,World Cup Special,3DO,Coconuts Japan,Coconuts Japan,,,,,,,,,,19th May 95,,Sports
53661,World Cup Super Stadium,3DO,Unknown,TV Tokyo,,,,,,,,,,28th Apr 95,,Sports
53662,World Cup USA 94,GG,U.S. Gold,Tiertex Design Studios,,,,,,,,,,01st Jan 94,,Sports
53663,World Cup USA 94,SCD,U.S. Gold,Tiertex Design Studios,,,,,,,,,,01st Jan 93,,Sports
53664,World Cup USA 94,MS,U.S. Gold,Tiertex Design Studios,,,,,,,,,,01st Jan 92,,Sports
53665,World Cup USA 94,GEN,U.S. Gold,Tiertex Design Studios,,,,,,,,,,01st Jan 94,,Sports
53666,World Cup USA 94,SNES,U.S. Gold,Tiertex Design Studios,,,,,,,,,,01st Jun 94,,Sports
53667,World Cup USA 94,GB,Unknown,Tiertex Design Studios,,,,,,,,,,31st Dec 20,,Sports
53668,World Derby,GG,CSK Research Institute,CSK Research Institute,,,,,,,,,,27th May 94,,Sports
53669,World Destruction League: Thunder Tanks,GB,3DO,Sunset Entertainment,,,,,,,,,,12th Dec 00,,Action
53670,WORLD END ECONOMiCA,Linux,Sekai Project,Spicy Tails,,,,,,,,,,05th May 14,10th Aug 18,Adventure
53671,WORLD END ECONOMiCA,OSX,Sekai Project,Spicy Tails,,,,,,,,,,05th May 14,10th Aug 18,Adventure
53672,WORLD END ECONOMiCA,PC,Sekai Project,Spicy Tails,,,,,,,,,,05th May 14,10th Aug 18,Adventure
53673,World Fighting,PS2,505 Games,HuneX,,,,,,,,,,01st Dec 04,,Fighting
53674,World Games,MS,Sega,Epyx,,,,,,,,,,01st Jan 89,,Sports
53675,World Grand Prix,MS,Sega,Sega,,,,,,,,,,01st Jan 86,,Racing
53676,World Heroes,NG,SNK,ADK Corporation,,,,,,,,,,11th Sep 92,,Fighting
53677,World Heroes,VC,SNK Playmore,ADK Corporation,,,,,,,,,,08th Oct 07,,Fighting
53678,World Heroes,SNES,Sunsoft,SunSoft,,,,,,,,,,01st Sep 93,,Fighting
53679,World Heroes,GEN,Sega,Sega,,,,,,,,,,16th Aug 94,,Fighting
53680,World Heroes,PSN,SNK Playmore,ADK,,,,,,,,,,30th Aug 11,,Fighting
53681,World Heroes (CD),NG,ADK,ADK Corporation,,,,,,,,,,17th Mar 95,,Fighting
53682,World Heroes 2,NG,SNK,ADK Corporation,,,,,,,,,,04th Jun 93,,Fighting
53683,World Heroes 2,SNES,Takara,Saurus,,,,,,,,,,01st Sep 94,,Fighting
53684,World Heroes 2,PCE,Hudson Soft,Hudson Soft,,,,,,,,,,04th Jun 94,,Fighting
53685,World Heroes 2,VC,D4 Enterprise,ADK,,,,,,,,,,15th Nov 11,,Fighting
53686,World Heroes 2 (CD),NG,ADK,ADK Corporation,,,,,,,,,,14th Apr 95,,Fighting
53687,World Heroes 2 Jet,GB,Takara,Takara,,,,,,,,,,01st Aug 95,,Fighting
53688,World Heroes 2 Jet,NG,SNK,ADK Corporation,,,,,,,,,,10th Jun 94,,Fighting
53689,World Heroes 2 Jet (CD),NG,ADK,ADK Corporation,,,,,,,,,,11th Nov 94,,Fighting
53690,World Heroes Perfect,NG,SNK,ADK Corporation,,,,,,,,,,30th Jun 95,,Fighting
53691,World Heroes Perfect,SAT,SNK,ADK Corporation,,,,,,,,,,09th Aug 96,,Fighting
53692,World Heroes Perfect,VC,D4 Enterprise,ADK Corporation,,,,,,,,,,11th Jan 11,,Fighting
53693,World Heroes Perfect (CD),NG,SNK,ADK Corporation,,,,,,,,,,21st Jul 95,,Fighting
53694,World Ice Hockey,GB,Athena,Athena,,,,,,,,,,12th Apr 91,,Sports
53695,World in Conflict: Soviet Assault,PS3,Unknown,Massive Entertainment / Swordfish Studios,,,,,,,,,,,,Strategy
53696,World in Conflict: Soviet Assault,X360,Unknown,Massive Entertainment / Swordfish Studios,,,,,,,,,,,,Strategy
53697,World Jockey,PCE,Namco,Namco,,,,,,,,,,20th Sep 91,,Sports
53698,World League Soccer,SNES,Unknown,Anco,,,,,,,,,,,,Sports
53699,World Molder,XBL,Microsoft,Victor Dettlaff,,,,,,,,,,06th Dec 08,,Platform
53700,World Neverland 2 Plus,DC,Riverhillsoft,Riverhillsoft,,,,,,,,,,30th Mar 00,,Strategy
53701,World Neverland Plus: Orurudo Oukoku Monogatari,DC,Riverhillsoft,Riverhillsoft,,,,,,,,,,15th Jul 99,,Strategy
53702,World Of Aircraft,And,WhiteBigRabbit,Unknown,,,,,,,,,,21st May 13,,Misc
53703,World of GooRead the review,WW,2D Boy,2D Boy,9.5,9.2,,,,,,,,13th Oct 08,,Puzzle
53704,World of Guns: Gun Disassembly,PC,Unknown,Unknown,,,,,,,,,,21st May 14,,Misc
53705,World of Harry Potter,PC,Electronic Arts,Electronic Arts,,,,,,,,,,02nd Aug 05,,Misc
53706,World of Illusion starring Mickey Mouse and Donald Duck,GEN,Sega,Sega of America,,,,,,,,,,01st Jan 92,,Platform
53707,World of Outlaws: Sprint Cars,PC,Atari,Ratbag,,,,,,,,,,11th Feb 03,,Racing
53708,World of Outlaws: Sprint Cars,PSN,THQ,Big Ant Studios,,,,,,,,,,11th May 10,,Racing
53709,World of Outlaws: Sprint Cars,PS3,Unknown,THQ,,,,,,,,,,,,Racing
53710,World of Outlaws: Sprint Cars,XBL,THQ,Big Ant Studios,,,,,,,,,,09th Aug 11,,Racing
53711,World of Pool,PSP,Ghostlight,Icon Games,,,,,,,,,,31st Aug 07,,Sports
53712,World of Pool,PSN,Ghostlight,Ghostlight,,,,,,,,,,19th Feb 09,,Misc
53713,World of Truck: The Ultimate Truck Collection,PC,Avanquest Software,Unknown,,,,,,,,,,27th Oct 14,,Action
53714,World of Warcraft,OSX,Blizzard Entertainment,Unknown,,,,,,,,,,23rd Nov 04,,Misc
53715,World of Warcraft: Warlords of Draenor,OSX,Blizzard Entertainment,Blizzard Entertainment,,,,,,,,,,13th Nov 14,11th Aug 18,MMO
53716,World of Warships,PC,Wargaming.net,Wargaming.net,,,,,,,,,,17th Sep 15,,Shooter
53717,World Poker Tour: Texas Hold 'Em,DSiW,Hands On Mobile,Hands-on Mobile,,,,,,,,,,24th May 10,,Misc
53718,World Racing,GC,TDK Mediactive,Synetic,,,,,,,,,,08th Apr 04,,Racing
53719,World Racing,PC,TDK Mediactive,Synetic,,,,,,,,,,19th Sep 03,,Racing
53720,World Racing,PS2,TDK Mediactive,Synetic,,,,,,,,,,19th Sep 03,,Racing
53721,World Revolution: The Last Defense,XBL,Microsoft,xPox,,,,,,,,,,06th Jan 09,,Shooter
53722,World Series Baseball,GG,Sega,Sega,,,,,,,,,,01st Jan 93,,Sports
53723,World Series Baseball,GEN,Sega,Blue Sky Software,,,,,,,,,,01st Jan 94,,Sports
53724,World Series Baseball '95,GG,Sega,Sega,,,,,,,,,,01st Jan 94,,Sports
53725,World Series Baseball 2K1,DC,Sega,Wow Entertainment,,,,,,,,,,17th Jul 00,,Sports
53726,World Series Baseball 2K2,DC,Sega,Visual Concepts,,,,,,,,,,01st Aug 01,,Sports
53727,World Series Baseball 98,SAT,Sega,Sega,,,,,,,,,,01st Dec 97,,Sports
53728,World Series Baseball II,SAT,Sega,Sega,,,,,,,,,,31st Jul 96,,Sports
53729,World Series of Poker,PC,Activision,Activision Value,,,,,,,,,,13th Sep 05,,Misc
53730,World Series of Poker 2008: Battle for the Bracelets,PC,Activision,Left Field Productions,,,,,,,,,,30th Oct 07,,Misc
53731,World Series of Poker: Tournament of Champions 2007 Edition,PC,Activision,Left Field Productions,,3.4,,,,,,,,02nd Oct 06,,Misc
53732,World Snooker Championship 2005,XB,Sega,Blade Interactive,,,,,,,,,,15th Apr 05,,Sports
53733,World Snooker Championship 2005,PS2,Sega,Blade Interactive,,,,,,,,,,15th Apr 05,,Sports
53734,World Snooker Championship 2007,PS2,Sega,Blade Interactive,,,,,,,,,,12th Jan 07,,Sports
53735,World Soccer Winning Eleven 2015,PS4,Konami Digital Entertainment,Unknown,,,,,,,,,,11th Jun 15,,Action
53736,World Soccer Winning Eleven 2015,PS3,Konami Digital Entertainment,Unknown,,,,,,,,,,11th Jun 15,,Action
53737,World Soccer Winning Eleven 5 Final Evolution,PS2,Konami,Konami,,,,,,,,,,13th Dec 01,,Sports
53738,World Soccer Winning Eleven 6 Final Evolution,PS2,Konami,Konami,,,,,,,,,,12th Dec 02,,Sports
53739,World Soccer Winning Eleven 6 Final Evolution,GC,Konami,Konami,,,,,,,,,,30th Jan 03,,Sports
53740,World Soccer Winning Eleven 7,PC,VU Games,KCET,,,,,,,,,,01st Jan 04,,Sports
53741,World Soccer Winning Eleven 7 International,PC,Konami,Konami Computer Entertainment Tokyo,,9.1,,,,,,,,09th Apr 04,,Sports
53742,World Soccer Winning Eleven 8 International,PC,Konami,Konami Computer Entertainment Tokyo,,,,,,,,,,16th Feb 05,,Sports
53743,World Sports Competition,PCE,NEC,Hudson Soft,,,,,,,,,,01st Jan 93,,Sports
53744,World Sports Competition,VC,Hudson Soft,Hudson Soft,,,,,,,,,,18th Jun 07,,Sports
53745,World to the West,PC,Rain Games,Rain Games,,,,,,,,,,05th May 17,07th Sep 18,Action-Adventure
53746,World to the West,XOne,Rain Games,Rain Games,,,,,,,,,,05th May 17,07th Sep 18,Action-Adventure
53747,World to the West,WiiU,Rain Games,Rain Games,,,,,,,,,,31st Dec 18,07th Sep 18,Action-Adventure
53748,World to the West,PS4,Soedesco,Rain Games,,,,,,,,,,08th Aug 17,07th Sep 18,Action-Adventure
53749,World Tour Racing,AJ,Telegames,Teque Interactive,,,,,,,,,,01st Jun 97,,Racing
53750,World Tour Soccer 06,PSN,Sony Computer Entertainment,SCEE London Studio,,,,,,,,,,05th Jul 09,,Sports
53751,World Trophy Soccer,GEN,Virgin Interactive,Game Arts,,,,,,,,,,01st Jan 92,,Sports
53752,World War II: Panzer Claws,PC,Eidos Interactive,Zuxxez Entertainment,,,,,,,,,,14th Nov 02,,Strategy
53753,World War II: Panzer Claws II,PC,Koch Media,Reality Pump,,,,,,,,,,03rd Dec 04,,Strategy
53754,World War Zero,PC,Reef Entertainment,Rebellion Developments,,,,,,,,,,14th Oct 05,,Shooter
53755,World War Zero: Iron Storm,PS2,Ubisoft,Rebellion Developments,,,,,,,,,,06th Aug 04,,Shooter
