Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
23636,3 Count Bout (CD),NG,SNK,UPL,,,,,,,,,,23rd Apr 95,,Fighting
23637,3 Games in 1: SpongeBob SquarePants: SuperSponge / Rugrats: I Gotta Go Party / Tak and the Power of Juju,GBA,THQ,Climax Group / Eurocom Entertainment Software / Avalanche Software,,,,,,,,,,25th Nov 05,,Misc
23638,3 Games in 1: SpongeBob SquarePants: SuperSponge / Rugrats: I Gotta Go Party / Tak and the Power of Juju,3DS,Cypronia,Unknown,,,,,,,,,,20th Dec 12,,Misc
23639,3 Great Planes For Microsoft Combat Flight Simulator!,PC,Unknown,Abacus Software,,,,,,,,,,,,Simulation
23640,3 Heroes Crystal Soul,DSi,CIRCLE Entertainment,Unknown,,,,,,,,,,05th Jan 12,,Misc
23641,3 Heroes Crystal Soul,3DS,CIRCLE Entertainment,Unknown,,,,,,,,,,05th Jan 13,,Misc
23642,3 Ninjas Kick Back,GEN,Psygnosis,Malibu Games,,,,,,,,,,01st Jun 94,,Platform
23643,3 Ninjas Kick Back,SNES,Sony Imagesoft,Malibu Games,,,,,,,,,,01st Nov 94,,Platform
23644,3 Ninjas Kick Back / Hook,SCD,Sony Imagesoft,Malibu Games / Core Design Ltd.,,,,,,,,,,01st Feb 94,,Platform
23645,3 Ninjas Kick Back / Hook,GEN,Sega,Unknown,,,,,,,,,,01st Jan 93,,Misc
23646,3 on 3 NHL Arcade,XBL,Electronic Arts,EA Canada,,7.2,,,,,,,,11th Feb 09,,Sports
23647,3 on 3 NHL Arcade,PSN,Electronic Arts,EA Canada,,5.0,,,,,,,,05th Feb 09,,Sports
23648,3 Stars of Destiny,PC,Unknown,Unknown,,,,,,,,,,23rd Feb 09,,Misc
23649,3 Words: Summer,And,Apprope,Unknown,,,,,,,,,,02nd Jul 14,,Action
23650,"3, 2, 1... WordsUp!",DSi,EnjoyUp Games,Unknown,,,,,,,,,,05th Jul 12,,Misc
23651,"3,2,1... SuperCrash!",PSN,StormBASIC,StormBasic Games,,,,,,,,,,09th Nov 10,,Racing
23652,"3-2-1, Rattle Battle!",WW,Tecmo,Tecmo,,,,,,,,,,31st Aug 09,,Misc
23653,3-bun Tenkatouitsu: Bakumatsu Quiz-Hen,DSiW,Gakken,"GAE, Inc.",,,,,,,,,,22nd Sep 10,,Misc
23654,3-bun Tenkatouitsu: Harumon Sengoku Quiz-Hen,DSiW,GAE,GAE,,,,,,,,,,24th Feb 10,,Misc
23655,3-bun Tenkatouitsu: Nishihon Sengoku Quiz-Hen,DSiW,GAE,GAE,,,,,,,,,,24th Feb 10,,Misc
23656,3-D Body Adventure,PC,Knowledge Adventure,Knowledge Adventure,,,,,,,,,,01st Dec 94,19th Dec 18,Education
23657,3-D Tetris,VB,Nintendo,Tikipod,,,,,,,,,,22nd Mar 96,,Puzzle
23658,3-D Tic-Tac-Toe,2600,Atari,Atari,,,,,,,,,,01st Jan 78,,Strategy
23659,3-D Ultra Pinball,PC,Sierra Entertainment,"Sierra On-Line, Inc.",,,,,,,,,,23rd Sep 96,,Misc
23660,3-D WorldRunner,NES,Acclaim Entertainment,Square,,,,,,,,,,01st Sep 87,,Shooter
23661,3-Demon,PC,Unknown,PC Research Inc.,,,,,,,,,,,,Action
23662,3-in-1 Sports Pack,GBA,Majesco,Skyworks Technologies,,,,,,,,,,18th Oct 05,,Sports
23663,3-Nen B-Gumi Kinpachi Sensei: Densetsu no Kyoudan ni Tate!,PS2,ChunSoft,ChunSoft,,,,,,,,,,24th Jun 04,,Role-Playing
23664,300 Dwarves,PC,Viva Media,Artifex Mundi sp. z o.o.,,,,,,,,,,17th Jun 13,,Strategy
23665,300: March to Glory,PSN,Warner Bros. Interactive,Collision Studios,,,,,,,,,,30th Sep 09,,Action
23666,300: Rise of an Empire -- Seize Your Glory,And,Warner Bros. Interactive Entertainment,Unknown,,,,,,,,,,07th Feb 14,,Misc
23667,3450 Algo,DSiW,Comolink,Comolink,,,,,,,,,,16th Mar 11,,Misc
23668,360 Mega App Pack HD,XBL,Microsoft,Seph,,,,,,,,,,12th Aug 09,,Misc
23669,360: Three Sixty,PS,Cryo Interactive,Smart Dog,,,,,,,,,,18th Jul 99,,Racing
23670,3D Atlas,3DO,Electronic Arts,Electronic Arts,,,,,,,,,,01st Jan 94,,Misc
23671,3D Baseball,SAT,Mindscape,Crystal Dynamics,,,,,,,,,,27th Nov 96,,Sports
23672,3D Block Kuzushi,3DS,SilverStar,SilverStarJapan,,,,,,,,,,07th Jun 11,,Puzzle
23673,3D Bug Attack,PC,Unknown,Webfoot Technologies,,,,,,,,,,01st Sep 99,,Action
23674,3D Classics: Excite Bike,3DS,Unknown,Arika,,,,,,,,,,,,Racing
23675,3D Classics: Excitebike,3DS,Nintendo,Nintendo,,,,,,,,,,06th Jun 11,,Racing
23676,3D Classics: Kid Icarus,3DS,Nintendo,Nintendo,,,,,,,,,,18th Jan 12,,Platform
23677,3D Classics: Kirby's Adventure,3DS,Nintendo,Nintendo,,,,,,,,,,17th Nov 11,,Platform
23678,3D Classics: TwinBee,3DS,Nintendo,Nintendo,,6.0,,,,,,,,22nd Sep 11,,Action
23679,3D Classics: Urban Champion,3DS,Nintendo,Nintendo,,2.5,,,,,,,,18th Aug 11,,Fighting
23680,3D Classics: Xevious,3DS,Nintendo,Namco,,5.5,,,,,,,,21st Jul 11,,Shooter
23681,3D Frog Frenzy,PC,Unknown,Webfoot Technologies,,,,,,,,,,01st Jan 99,,Action
23682,3D Infinity,XBL,Microsoft,SmileBoom,,,,,,,,,,15th Apr 10,,Shooter
23683,3D Lemmings,SAT,Psygnosis,Clockwork Games,,,,,,,,,,01st Jan 96,,Puzzle
23684,3D Lemmings,PC,Psygnosis,Clockwork Games,,,,,,,,,,31st Jul 95,,Puzzle
23685,3D Magic Images,XBL,Microsoft,Unknown,,,,,,,,,,17th Jul 09,,Misc
23686,3D Mahjong,DSiW,Cosmigo,Cosmigo,,,,,,,,,,16th Aug 10,,Misc
23687,3D Maze Man: Amazing Adventures,PC,eGames,eGames,,,,,,,,,,01st Jan 98,,Action
23688,3D Ms. Maze Tropical Adventures,PC,Webfoot Technologies,Webfoot Technologies,,,,,,,,,,01st Jan 98,,Action
23689,3D Shooting Tsukuru,PS,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,20th Dec 96,,Shooter
23690,3D Twist & Match,DSiW,Sanuk Games,Sanuk Games,,,,,,,,,,23rd May 11,,Puzzle
23691,3D Twist & Match,PSN,Sanuk Games,Sanuk Games,,,,,,,,,,12th Apr 11,,Puzzle
23692,3D Ultra MiniGolf Adventures,XBL,Sierra Online,Wanako Studios,,,,,,,,,,18th Apr 07,,Sports
23693,3D Ultra MiniGolf Adventures,PC,Activision,Wanako Studios,,,,,,,,,,20th Dec 06,,Sports
23694,3D Ultra MiniGolf Adventures 2,PSN,Konami,Wanako Studios,,,,,,,,,,16th Nov 10,,Sports
23695,3D Ultra MiniGolf Adventures 2,XBL,Konami,Wanako Studios,,,,,,,,,,27th Oct 10,,Sports
23696,3D Ultra Pinball: Creep Night,PC,Unknown,Sierra Entertainment,,,,,,,,,,,,Misc
23697,3D Ultra Pinball: NASCAR,PC,Sierra Entertainment,Dynamix,,,,,,,,,,01st Jan 96,,Misc
23698,3D Ultra Pinball: The Lost Continent,PC,Sierra Entertainment,Sierra Entertainment,,,,,,,,,,01st Jan 97,,Misc
23699,3DO Buffet,3DO,3DO,Interplay,,,,,,,,,,27th Apr 95,,Misc
23700,3rd Space Incursion,PC,Unknown,TN Games,,,,,,,,,,,,Action
23701,3x3 Eyes: Juuma Houkan,SNES,Banpresto,Banpresto,,,,,,,,,,22nd Dec 95,,Action
23702,3x3 Eyes: Kyuusei Koushu,PS,Xing Entertainment,Xing Entertainment,,,,,,,,,,11th Aug 95,,Adventure
23703,3x3 Eyes: Kyuusei Koushu S,SAT,Nippon Create,Nippon Create,,,,,,,,,,19th Apr 96,,Adventure
23704,3x3 Eyes: Sanjiyan Henjou,PCE,NEC,NCS,,,,,,,,,,08th Jul 94,,Adventure
23705,3X3 Eyes: Tenrinou Genmu,PS,King Records,Nippon Create,,,,,,,,,,06th Aug 98,,Adventure
23706,4 Clues 1 Word,And,Unknown,Unknown,,,,,,,,,,19th Jul 14,,Action
23707,4 Elements HD,PSN,Playrix Entertainment,Boolat Games,,,,,,,,,,30th Aug 11,,Puzzle
23708,4 Get It,PC,Unknown,Delphine Software International,,,,,,,,,,,,Action
23709,4 Kids: Shape It,And,Unknown,Unknown,,,,,,,,,,11th Feb 14,,Misc
23710,4 Moku Narabe 3D,XBL,Microsoft,okui,,,,,,,,,,17th Aug 11,,Misc
23711,4 Pics 1 Song,And,Game Circus LLC,Unknown,,,,,,,,,,09th May 13,,Misc
23712,4 Pics 1 Word,And,LOTUM GmbH,Unknown,,,,,,,,,,04th Feb 13,,Misc
23713,4 Pics 1 Word: Allegory,And,Unknown,Unknown,,,,,,,,,,09th Sep 14,,Action
23714,4 Pics 1 Word: Close Up,And,Unknown,Unknown,,,,,,,,,,05th Apr 14,,Action
23715,4 Pics Mystery: Evolution,And,Unknown,Unknown,,,,,,,,,,12th May 14,,Action
23716,4 Pics Mystery: Renaissance,And,Unknown,Unknown,,,,,,,,,,03rd Jun 14,,Action
23717,4 Pics Mystery: Revolution,And,Unknown,Unknown,,,,,,,,,,26th Apr 14,,Action
23718,4 Pics Mystery: Variety,And,Unknown,Unknown,,,,,,,,,,29th Jul 14,,Action
23719,4 Scenes 1 Movie,And,Fruitella Games,Unknown,,,,,,,,,,07th May 13,,Misc
23720,4 Travellers: Play French,DSiW,AGENIUS Interactive,AGENIUS Interactive,,,,,,,,,,12th Jul 10,,Misc
23721,4 Travellers: Play Italian,DSiW,Unknown,AGENIUS Interactive,,,,,,,,,,,,Misc
23722,4 Travellers: Play Spanish,DSiW,AGENIUS Interactive,AGENIUS Interactive,,,,,,,,,,08th Mar 10,,Misc
23723,4 Wheel Thunder,DC,Midway Games,Kalisto,,8.1,,,,,,,,04th May 00,,Racing
23724,4-4-2 Soccer,PS,Virgin Interactive,Unknown,,,,,,,,,,01st Aug 97,,Sports
23725,4-in-1 Fun Pak,GB,Interplay,Beam Software,,,,,,,,,,01st Sep 92,,Misc
23726,4-in-1 Funpak: Volume II,GB,Interplay,Beam Software,,,,,,,,,,01st Aug 93,,Misc
23727,40 Winks,PSN,Atari,Eurocom Entertainment Software,,,,,,,,,,24th Nov 10,,Platform
23728,40-in-1 Explosive Megamix,DSi,Nordcurrent,Unknown,,,,,,,,,,09th Feb 12,,Misc
23729,40-in-1 Explosive Megamix,3DS,Nordcurrent,Unknown,,,,,,,,,,09th Feb 12,,Misc
23730,428: Fuusa Sareta Shibuya de,PSN,ChunSoft,ChunSoft,,,,,,,,,,09th Mar 11,,Adventure
23731,442 Fußball Manager,PC,SCi,SCi Games,,,,,,,,,,11th Oct 02,,Sports
23732,4444,And,Bulkypix,Unknown,,,,,,,,,,15th May 14,,Misc
23733,4D Boxing,PC,Mindscape,Distinctive Software Inc.,,,,,,,,,,01st Jan 91,,Sports
23734,4PM,OSX,4PM Game LTD,4PM Game LTD,,,,,,,,,,09th Jul 14,01st Aug 18,Adventure
23735,4PMRead the review,PC,4PM Game LTD,4PM Game LTD,6.5,,,,,,,,,09th Jul 14,01st Aug 18,Adventure
23736,4x4 EVO 2,PC,Gathering of Developers,Terminal Reality,,,,,,,,,,30th Oct 01,,Racing
23737,4x4 EVO 2,PS2,BAM! Entertainment,Terminal Reality,,,,,,,,,,04th Nov 03,,Racing
23738,4x4 Evolution,DC,Gathering of Developers,Terminal Reality,,7.9,,,,,,,,30th Oct 00,,Racing
23739,4x4 Evolution,PC,Gathering of Developers,Terminal Reality,,,,,,,,,,29th Oct 00,,Racing
23740,4x4 Jam,PSN,Unknown,Invictus Games,,,,,,,,,,23rd Jun 10,,Racing
23741,4X4 World Trophy,PS,Infogrames,Infogrames,,,,,,,,,,19th Apr 00,,Racing
23742,5 Arcade Gems,WW,Nordcurrent,Nordcurrent,,,,,,,,,,26th Apr 10,,Misc
23743,5 Elements Masters,PC,Unknown,UltraFish,,,,,,,,,,,,Action
23744,5 in 1 Mahjong,DSiW,cerasus.media,cerasus.media GmbH,,,,,,,,,,14th Mar 11,,Puzzle
23745,5 in 1 Solitaire,WW,Digital Leisure Inc.,Digital Leisure Inc.,,,,,,,,,,01st Feb 10,,Misc
23746,5 in 1 Solitaire,DSiW,Digital Leisure Inc.,Digital Leisure Inc.,,,,,,,,,,01st Feb 10,,Misc
23747,5 In One Fun Pak,GG,Interplay,Beam Software,,,,,,,,,,01st Jan 94,,Misc
23748,5 Spots Party,WW,Cosmonaut Games,Cosmonaut Games,,,,,,,,,,20th Jul 09,,Puzzle
23749,5 Star Racing,PS,Phoenix Games,Kung Fu,,,,,,,,,,15th Nov 03,,Racing
23750,5-in-1 Arcade Hits,PSN,Unknown,Grip Games,,,,,,,,,,06th Jul 10,,Misc
23751,5-Kyuu kara 1-Kyuu Zenkyuu Taiou: Saishin Kakomondai - 2-Ji Shiken Taisaku - Eiken Kanzenhan,DS,IE Institute,IE Institute,,,,,,,,,,05th Nov 09,,Misc
23752,50 More Classic Games,DS,Destineer,cerasus.media GmbH,,,,,,,,,,12th May 11,,Misc
23753,505 Tangram,DSiW,Cosmigo,GameOn GmbH,,,,,,,,,,07th Feb 11,,Puzzle
23754,6 Great Games,PC,Unknown,"21 Rocks, LLC",,,,,,,,,,16th Aug 11,,Misc
23755,6 in 1,NES,Unknown,MegaSoft,,,,,,,,,,01st Jan 92,,Misc
23756,6 in 1 Dictionary with Camera Function,DSiW,Nintendo,Nintendo / Intelligent Systems,,,,,,,,,,04th Sep 09,,Misc
23757,6180 the moon,WiiU,Unknown,Unknown,,,,,,,,,,01st Jan 15,,Platform
23758,6180 the moon,PC,Unknown,Unknown,,,,,,,,,,08th Mar 13,,Platform
23759,64 Hanafuda: Tenshi no Yakusoku,N64,Altron,Altron,,,,,,,,,,05th Nov 99,,Misc
23760,64 Oozumou,N64,Bottom Up,Bottom Up,,,,,,,,,,28th Nov 97,,Fighting
23761,64 Oozumou 2,N64,Bottom Up,Bottom Up,,,,,,,,,,19th Mar 99,,Fighting
23762,64 Trump Collection: Alice no Waku Waku Trump World,N64,Bottom Up,Bottom Up,,,,,,,,,,07th Aug 98,,Misc
23763,688 Attack Sub,GEN,Sega,John W. Ratcliff,,,,,,,,,,01st Jan 91,,Simulation
23764,688 Attack Sub,PC,Electronic Arts,John W. Ratcliff,,,,,,,,,,01st Jan 89,,Simulation
23765,7 Blades,PS2,Konami,Konami,,,,,,,,,,28th Sep 01,,Action
23766,7 Card Games,DSiW,cerasus.media,cerasus.media,,,,,,,,,,12th Apr 10,,Misc
23767,7 Sins,PS2,Digital Jesters,Monte Cristo Multimedia,,,,,,,,,,20th May 05,,Simulation
23768,7 Sins,PC,Digital Jesters,Monte Cristo Multimedia,,,,,,,,,,20th May 05,,Simulation
23769,7 Wonders of the Ancient World,PS2,Mumbo Jumbo,Hot Lava Games,,,,,,,,,,20th Nov 07,,Puzzle
23770,7 Wonders of the Ancient World,PSN,Mumbo Jumbo,Hot Lava Games,,5.4,,,,,,,,01st Apr 09,,Puzzle
23771,7 Wonders: Treasures of Seven,PC,Mumbo Jumbo,MumboJumbo,,,,,,,,,,24th Oct 08,,Puzzle
23772,7.62 High Calibre,PC,1C Company,Unknown,,,,,,,,,,24th Aug 07,,Misc
23773,700 Banjin no Atama o Yokusuru: Chou Keisan DS - 13000-Mon + Image Keisan,DS,IE Institute,IE Institute,,,,,,,,,,12th Mar 09,,Misc
23774,720 Degrees,NES,Mindscape,Mindscape Inc.,,,,,,,,,,01st Nov 89,,Sports
23775,720°,GB,Midway Games,Digital Eclipse Software,,,,,,,,,,01st Mar 99,,Sports
23776,757,PC,Unknown,Just Flight,,,,,,,,,,,,Simulation
23777,757 Jetliner,PC,Just Flight,Just Flight,,,,,,,,,,18th Nov 11,,Simulation
23778,77: Beyond the Milky Way,PSP,GN Software,GN Software,,,,,,,,,,22nd Dec 10,,Adventure
23779,7th Dragon 2020,PSN,Sega,Image Epoch,,,,,,,,,,23rd Nov 11,,Role-Playing
23780,7th Legion,PC,Atari,Epic Games,,,,,,,,,,30th Sep 97,,Strategy
23781,8 Eyes,NES,Taxan,Thinking Rabbit,,,,,,,,,,01st Jan 90,,Platform
23782,8-Bit Commando,PC,2DEngine.com,2DEngine.com,,,,,,,,,,02nd Jun 14,,Action
23783,8bit Doves,And,Nitrome,Nitrome,,,,,,,,,,26th Aug 14,,Action
23784,8BitBoy,OSX,AwesomeBlade,AwesomeBlade,,,,,,,,,,13th May 14,16th Apr 19,Platform
23785,9 The Dark Side,PC,Focus Multimedia,Unknown,,,,,,,,,,22nd Mar 13,,Action
23786,90 Minutes: European Prime Goal,SNES,Ocean,Namco,,,,,,,,,,01st Jan 95,,Sports
23787,90 Minutes: Sega Championship Football,DC,Sega,Smilebit,,,,,,,,,,25th Oct 01,,Sports
23788,90's Pool,3DS,Cinemax,Unknown,,,,,,,,,,29th Mar 12,,Misc
23789,90's Pool,DSi,Cinemax,Unknown,,,,,,,,,,29th Mar 12,,Misc
23790,99 Levels to Hell,PC,Zaxis Games,Unknown,,,,,,,,,,19th Feb 14,,Misc
23791,99 Levels to Hell,OSX,bom667,Unknown,,,,,,,,,,07th Jun 12,,Misc
23792,99 Levels to Hell,Linux,bom667,Unknown,,,,,,,,,,07th Jun 12,,Misc
23793,99 Spirits,PC,RunnerGames,Unknown,,,,,,,,,,31st May 13,,Misc
23794,99 Spirits - Cage of Night,PC,RunnerGames,RunnerGames,,,,,,,,,,04th Jul 14,,Adventure
23795,99Bullets,DSiW,Unknown,EnjoyUp Games,,,,,,,,,,23rd May 11,,Shooter
23796,9: The Last Resort,PC,GT Interactive,Tribeca Interactive,,,,,,,,,,30th Sep 96,,Adventure
23797,9Dragons,PC,Acclaim Entertainment,Indy21,,,,,,,,,,09th May 07,,Role-Playing
23798,9th Company: Roots of Terror,PC,Noviy Disk,Lesta Studio,,,,,,,,,,15th Jan 08,,Strategy
23799,@field,PSV,Sonic Powered,Unknown,,,,,,,,,,29th Mar 12,,Misc
23800,@Simple DL Series Vol. 1 : THE Misshitsu kara no Dasshutsu: Fushigi na Kumadonaru Burger Hen,3DS,D3 Publisher,Intense,,,,,,,,,,29th Jun 11,,Adventure
23801,@Simple DS Series Vol. 1: The Misshitsukara no Dasshutsu,DSiW,D3 Publisher,Intense,,,,,,,,,,22nd Jul 09,,Adventure
23802,@Simple DS Series Vol. 2: The Misshitsukara no Dasshutsu - Gakkou-hen,DSiW,D3 Publisher,Intense,,,,,,,,,,24th Dec 09,,Adventure
23803,@Simple DS Series Vol. 4: The Misshitsukara no Dasshutsu - Karakuri Yashiki,DSiW,D3 Publisher,Intense,,,,,,,,,,21st Jul 10,,Adventure
23804,@Simple DS Series Vol. 6: The Misshitsukara no Dasshutsu: s Sky Tower Hen,DSiW,D3 Publisher,Intense,,,,,,,,,,22nd Dec 10,,Adventure
23805,A Bird Story,PC,Freebird Games,Unknown,,,,,,,,,,01st Jul 13,,Misc
23806,A Bomb's Way,XBL,Microsoft,SmudgedCat,,,,,,,,,,03rd Apr 09,,Platform
23807,A Boy and His Blob,DS,Unknown,Skyworks Technologies,,,,,,,,,,31st Dec 20,,Action
23808,A Boy and His Blob,3DS,Unknown,WayForward Technologies,,,,,,,,,,,,Platform
23809,A Boy and His Blob,XOne,Unknown,WayForward Technologies,,,,,,,,,,,,Platform
23810,A Boy and His Blob,PS4,Unknown,WayForward Technologies,,,,,,,,,,,,Platform
23811,A Boy and His Blob,PC,Unknown,WayForward Technologies,,,,,,,,,,,,Platform
23812,A Boy and His Blob: Trouble on Blobolonia,NES,Absolute Entertainment,Imagineering,,,,,,,,,,01st Jan 89,,Platform
23813,A Boy and His Blob: Trouble on Blobolonia,VC,Majesco,Imagineering,,,,,,,,,,23rd Nov 09,,Platform
23814,A Bug's Life,GB,THQ,Tiertex Design Studios,,,,,,,,,,31st Mar 99,,Platform
23815,A Bug's Life,PC,Disney Interactive Studios,Traveller's Tales,,,,,,,,,,01st Jan 98,,Platform
23816,A Bug's Life,PSN,Sony Computer Entertainment,Traveller's Tales,,,,,,,,,,27th Jul 10,,Platform
23817,A Bug's Life: Active Play,PC,Disney Interactive Studios,Disney Interactive Studios,,,,,,,,,,03rd Nov 98,,Misc
23818,A Bug's Life: Activity Centre,PS,Sony Computer Entertainment,Disney Interactive Studios,,,,,,,,,,01st Dec 99,,Misc
23819,A Fading Melody,XBL,Microsoft,Anchorcast,,,,,,,,,,20th Mar 09,,Action
23820,A Fairy Tale,DSiW,High Horse Entertainment,Black Lantern Studios,,,,,,,,,,04th Apr 11,,Puzzle
23821,A Farewell to Dragons,PC,1C Company,Arise / KranX Productions,,,,,,,,,,11th Nov 09,,Role-Playing
23822,A Frog Game,XBL,Microsoft,imagodespira,,,,,,,,,,21st Aug 09,,Misc
23823,A Game About My Cat,XBL,Microsoft,thelostone,,,,,,,,,,19th Jun 11,,Sports
23824,A Game of Dwarves,PS3,Unknown,Unknown,,,,,,,,,,,,Misc
23825,A Game of Dwarves,PC,Unknown,Unknown,,,,,,,,,,,,Misc
23826,A Game of Tennis,XBL,Microsoft,UberGeekGames,,,,,,,,,,31st Jan 09,,Misc
23827,A Game you can't BEAT!!,XBL,Unknown,Latin Soul Studio,,,,,,,,,,,,Platform
23828,A Golden Wake,PC,Wadjet Eye Games,Wadjet Eye Games,,,,,,,,,,01st Oct 14,,Adventure
23829,A Great Easter Egg Hunt,XBL,Microsoft,ProjectorGames,,,,,,,,,,24th Apr 09,,Platform
23830,A Hard Game Without Zombies,XBL,Microsoft,MasterGroke,,,,,,,,,,01st Jul 11,,Platform
23831,A Hat in Time,OSX,Gears for Breakfast,Gears for Breakfast,,,,,,,,,,05th Oct 17,01st Aug 18,Platform
23832,A Kappa's Trail,DSiW,Nintendo,Brownie Brown,,,,,,,,,,14th Jun 10,,Puzzle
23833,A Killer's Dream,XBL,Microsoft,Silver Dollar Games,,,,,,,,,,21st Nov 09,03rd Mar 20,Misc
23834,A Kingdom for Keflings,XBL,NinjaBee,NinjaBee,,7.9,,,,,,,,19th Nov 08,,Simulation
23835,A Kingdom for Keflings,PC,NinjaBee,NinjaBee,,,,,,,,,,30th Mar 10,,Strategy
23836,A Kitchen Sink War,XBL,Microsoft,ECHS BACHS,,,,,,,,,,26th Nov 08,,Shooter
23837,A Line in the Sand,PC,SSI,SSI,,,,,,,,,,01st Jan 92,,Strategy
23838,A Little War,And,G5 Software,Unknown,,,,,,,,,,06th Jan 14,,Misc
23839,A Mind Forever Voyaging,MSD,Infocom,"Infocom, Inc.",,,,,,,,,,01st Jan 85,,Adventure
23840,A Mind Forever Voyaging,C128,Activision,"Infocom, Inc.",,,,,,,,,,01st Jan 85,,Adventure
23841,A Mind Forever Voyaging,Amig,Infocom,"Infocom, Inc.",,,,,,,,,,01st Jan 86,,Adventure
23842,A Mind Forever Voyaging,AST,Infocom,"Infocom, Inc.",,,,,,,,,,01st Jan 85,,Adventure
23843,A Monsteca Corral: Monsters vs. Robots,WW,Unknown,Onteca,,,,,,,,,,16th Aug 10,,Strategy
23844,A Morons Challenge,XBL,Microsoft,arcarocket,,,,,,,,,,11th Jun 09,,Puzzle
23845,A New Beginning,Wii,Unknown,Daedalic Entertainment,,,,,,,,,,,,Adventure
23846,A New Beginning,DS,Unknown,Daedalic Entertainment,,,,,,,,,,,,Adventure
23847,A Nightmare on Elm Street,NES,LJN,Rare Ltd.,,,,,,,,,,01st Oct 90,,Platform
23848,A Nightmare on Elm Street,PC,Unknown,Westwood Associates,,,,,,,,,,01st Jan 89,,Action
23849,A Perfect Massage,XBL,Microsoft,R3dDr4g0n,,,,,,,,,,25th May 09,,Misc
23850,A Pimp RPG,XBL,Microsoft,HobbiSoft,,,,,,,,,,16th Sep 11,,Role-Playing
23851,A Reflex Game: Xhake Shake,PC,Unknown,Unknown,,,,,,,,,,11th Apr 14,,Misc
23852,A Ressha de Gyoukou,NES,Pony Canyon,ArtDink,,,,,,,,,,21st Aug 91,,Simulation
23853,A Ressha de Ikou DS: Navigation Pack,DS,ArtDink,ArtDink,,,,,,,,,,09th Dec 10,,Simulation
23854,A Robots Conundrum,XBL,Microsoft,The Riddler 24,,,,,,,,,,09th May 09,,Action
23855,A Space Shooter for 2 Bucks!,PSN,Frima Studio,Frima Studio,,,,,,,,,,21st Dec 10,,Shooter
23856,A Topsy Turvy Life: The Turvys Strike Back,DSiW,Tecmo Koei,Tecmo Koei Holdings,,,,,,,,,,31st May 10,,Shooter
23857,A Topsy Turvy Life: Turvy Drops,DSiW,Tecmo Koei,Tecmo Koei Holdings,,,,,,,,,,17th May 10,,Puzzle
23858,A Valley Without Wind,OSX,"Arcen Games, LLC","Arcen Games, LLC",,,,,,,,,,24th Apr 12,21st Apr 19,Action
23859,A Way Out,PC,Electronic Arts,Hazelight,,7.9,,,,,,,,23rd Mar 18,24th Mar 18,Action
23860,A Wizard's Lizard,Linux,"Lost Decade Games, LLC","Lost Decade Games, LLC",,,,,,,,,,16th Jun 14,,Role-Playing
23861,A Wizard's Lizard,OSX,"Lost Decade Games, LLC","Lost Decade Games, LLC",,,,,,,,,,16th Jun 14,,Role-Playing
23862,A Wizard's Lizard,PC,"Lost Decade Games, LLC","Lost Decade Games, LLC",,,,,,,,,,16th Jun 14,,Role-Playing
23863,A Wizard's Odyssey,XBL,Microsoft,SaratogaHC,,,,,,,,,,01st Feb 09,,Action
23864,A World of Keflings,XBL,NinjaBee,NinjaBee,,8.0,,,,,,,,22nd Dec 10,,Simulation
23865,A World of Keflings: It Came From Outer Space,XBL,NinjaBee,NinjaBee,,,,,,,,,,26th Oct 11,,Strategy
23866,A-10 Cuba!,PC,Activision,Match Software,,,,,,,,,,30th Nov 96,,Simulation
23867,A-10 Cuba!,Mob,Activision,Unknown,,,,,,,,,,30th Nov 96,,Misc
23868,A-10 Cuba!,OSX,Activision,Match Software,,,,,,,,,,30th Nov 96,,Simulation
23869,A-10 Tank Killer,PC,Dynamix,VU Games,,,,,,,,,,01st Jan 89,,Strategy
23870,A-Force,GB,Sachen,sachen,,,,,,,,,,01st Jan 93,,Shooter
23871,A-GA,PC,Illusion,Illusion,,,,,,,,,,25th Jun 04,,Adventure
23872,A-Maze!-ING,XBL,Microsoft,Copasetic,,,,,,,,,,12th Oct 09,,Misc
23873,A-MenRead the review,PSV,Bloober Team,Bloober Team,6.8,,,,,,,,,13th Aug 13,15th Jul 19,Action
23874,A-Rank Thunder Tanjouhen,SCD,Riot,Riot,,,,,,,,,,25th Jun 93,,Adventure
23875,A-Ressha de Ikou Z: Mezase! Tairiku Oudan,PS,ArtDink,ArtDink,,,,,,,,,,04th May 99,,Simulation
23876,A-Sock-Ellipse Now!,PC,Unknown,Astral Entertainment,,,,,,,,,,01st Jan 03,,Action
23877,A-Train,PC,Maxis,ArtDink,,,,,,,,,,01st Jan 92,,Simulation
23878,A-Train 8,PC,Bluestone Interactive,Interactive Entertainment,,,,,,,,,,03rd Apr 09,,Simulation
23879,A-Train 9,PC,Degica,ArtDink,,,,,,,,,,23rd May 14,06th Aug 18,Simulation
23880,A.I.M.,PC,1C Company,SkyRiver Studios,,,,,,,,,,01st Jan 04,,Role-Playing
23881,A.I.M. 2: Clan Wars,PC,1C Company,SkyRiver Studios,,,,,,,,,,20th Mar 08,,Role-Playing
23882,A.I.M. Racing,PC,1C Company,SkyRiver Studios,,,,,,,,,,09th Feb 07,,Racing
